carrefour-es;bebidas alcoholes todos los alcoholes;Vermut Zarro rojo de grifo 1,5 l.;5.5;3.67;l
dia-es;perfumeria e higiene gel de bano sal y espuma de bano;SANEX Advanced gel de ducha atopiderm bote 475 ml;3.19;6.72;ml
mercadona-es;charcuteria y quesos chopped y mortadela;Galantina con pistacho y trufa Hacendado finas lonchas;1.54;10.27;kg
carrefour-es;limpieza y hogar productos para toda la casa suelos;Impregnador mopas spray Carrefour 750 ml.;2.8;3.73;l
carrefour-es;parafarmacia botiquin alivio del dolor;Roll on de arnica y calamina Arnidol Pic 30 ml.;7.95;26.5;ml
carrefour-es;parafarmacia bebe complementos alimenticios e infusiones para bebe;Infusión de tila, melisa y manzanilla Blevit sueño 150 g.;8.15;54.33;kg
carrefour-es;el mercado frutas frutos del bosque;Grosellas Southern Sun 125 g;4.59;36.72;kg
mercadona-es;conservas caldos y cremas sopa y caldo;Caldo casero de carne Gallina Blanca;1.8;1.8;l
carrefour-es;limpieza y hogar utensilios de limpieza escobas mopas y recogedores;Set de 3 Piezas de Barrer VIGAR - Surtido;4.6;4.6;ud
dia-es;charcuteria y quesos curado chorizo;REVILLA chorizo pamplona lonchas sobre 85 gr;1.0;14.29;g
carrefour-es;la despensa dulce y desayuno chocolates turrones y bombones;Bombones de chocolate con leche con relleno cremoso Lindt Lindor 337 g.;6.99;20.74;kg
mercadona-es;carne vacuno;Patas de vacuno;2.11;4.4;kg
carrefour-es;la despensa aperitivos patatas fritas;Patatas fritas con sal y vinagre balsámico Kettle 150 g.;2.05;13.67;kg
carrefour-es;el mercado quesos curado;Cuña de queso mezcla curado + cuña curado de oveja Iberpal bipack 2x250, 500 g;5.0;20.0;kg
dia-es;perfumeria e higiene higiene intima compresas;AUSONIA sensitive compresas super con alas bolsa 12 uds;1.69;0.14;ud
mercadona-es;aceite especias y salsas aceite vinagre y sal;Aceite de oliva 0,4º Hacendado;2.4;2.4;l
carrefour-es;la despensa conservas sopas y precocinados platos preparados;Alga nori para sushi Blue Dragon 11 g.;2.15;195.45;kg
carrefour-es;la despensa alimentacion salsas y tomate frito;Tomate frito Orlando sin gluten pack de 3 briks de 350 g.;1.95;1.86;kg
carrefour-es;el mercado quesos anejo;Queso puro de oveja añejo Carácter Flor de Esgueva cuña 225 g;5.15;22.89;kg
carrefour-es;la despensa dulce y desayuno galletas;Palitos de chocolate Mikado Lu 75 g.;1.35;18.0;kg
mercadona-es;cuidado facial y corporal manicura y pedicura;Laca de uñas Supreme Deliplus 959 morado;3.0;3.0;ud
carrefour-es;el mercado quesos todos los quesos;Queso gouda holland en lonchas Carrefour 200 g.;1.13;5.65;kg
carrefour-es;perfumeria e higiene higiene intima compresas;Compresas ultra sin alas normal Carrefour 16 ud.;1.17;7.94;ud
mercadona-es;congelados arroz y pasta;Arroz marinera Hacendado ultracongelado;1.99;3.32;kg
carrefour-es;parafarmacia cuidado corporal jabones y geles;Gel dermatológico ph 5.5 con multicereales Inibsa pack de 2 unidades de 1 l.;3.9;0.39;ml
dia-es;alimentacion pizza bases y masas bases y masas refrigeradas;DIA masa quebrada rollo 230 gr;1.15;5.0;g
mercadona-es;cuidado del cabello peines y accesorios;Peine afro Deliplus;1.5;1.5;ud
carrefour-es;bebidas vinos todos los vinos;Vino D.O. Rueda blanco moralinos verdejo Pagos del Rey 75 cl.;2.8;2.8;ud
carrefour-es;perfumeria e higiene depilacion y afeitado maquinillas y recambios;Cargador para afeitar Fusion 5 Power Gilette 5 ud.;20.55;4.11;ud
carrefour-es;el mercado quesos rallados;Queso rallado parmigiano Galbani 60 g.;1.89;31.5;kg
mercadona-es;charcuteria y quesos queso untable y fresco;Requesón Montesinos;1.0;5.0;kg
dia-es;alimentacion conservas dulces y mermeladas mermeladas y confituras;HELIOS mermelada extra melocoton frasco 340 grs;1.65;4.85;g
carrefour-es;el mercado pescaderia bio en pescaderia;Salmón ahumado ecológico Skandia 80 g.;5.6;70.0;kg
dia-es;perfumeria e higiene botiquin tiritas protectoras;HANSAPLAST apósitos para callos elimina y alivia la presión caja 8 uds;3.35;0.42;ud
mercadona-es;aperitivos patatas fritas y snacks;Anillos de maiz Kaskys Tosfrit;0.9;7.5;kg
dia-es;bebe panales banadores;BABYSMILE pañales 13-20 kgs talla 5 paquete 56 uds;9.99;0.18;ud
mercadona-es;fitoterapia y parafarmacia fitoterapia;Cápsulas fucus y spirulina Deliplus;4.5;16.67;g
dia-es;desayuno dulces y pan chocolates y bombones chocolatinas;KIT KAT chocolatina chocolate blanco 41,5 gr;1.03;24.52;g
mercadona-es;cuidado facial y corporal gel y jabon de manos;Gel de baño 10% urea Deliplus piel áspera y deshidratada;2.0;0.4;ml
carrefour-es;el mercado carniceria vacuno;Rabo de vacuno 500 g aprox;4.97;9.95;kg
mercadona-es;cuidado del cabello coloracion cabello;Coloración permanente Deliplus 6 rubio oscuro;3.9;3.9;ud
carrefour-es;perfumeria e higiene cabello cepillos peines y accesorios;Peine pequeño puntas redondas Fussy 1 ud.;0.89;0.89;ud
mercadona-es;cuidado facial y corporal cuidado e higiene facial;Crema facial antiedad Deliplus colágeno y silanol;4.0;8.0;ml
dia-es;bebidas refrescos tonica y ginger ale;SCHWEPPES tónica botella 25 cl;0.89;3.56;cl
mercadona-es;azucar caramelos y chocolate chicles y caramelos;Caramelos menta minigrageas Smint;1.99;12.44;g
dia-es;drogueria y limpieza limpiadores para el hogar quitagrasas;JOSMI gel limpiador de paellas, cazos y perolas botella 750 ml;2.49;3.32;ml
carrefour-es;el mercado quesos otros internacionales;Queso parmigiano reggiano D.O.P. 30 meses curación Terre D´Italia 250 g;9.95;39.8;kg
carrefour-es;bebidas vinos todos los vinos;Vino D.O. Rías Baixas blanco albariño Pazo de Villarei 75 cl.;7.9;7.9;ud
carrefour-es;bebidas alcoholes todos los alcoholes;Vermut Martini blanco 1,5 l.;11.4;26.46;l
mercadona-es;limpieza y hogar utensilios de limpieza y calzado;Plantillas gel talla 35-40 Bosque Verde;4.0;2.0;ud
carrefour-es;la despensa conservas sopas y precocinados salteados de verdura arroz y paella;Salteado verduras campestre Findus-Salto 500 g.;2.9;5.8;kg
carrefour-es;la despensa dulce y desayuno galletas;Galletas caramelizadas Biscoff Lotus pack de 3 unidades de 125 g.;2.19;5.84;kg
carrefour-es;la despensa lacteos bio en lacteos;Bebida de arroz con almendras ecológica Isola Bio sin gluten brik 250 ml.;1.06;4.24;l
mercadona-es;huevos leche y mantequilla mantequilla y margarina;Mantequilla con sal Hacendado;1.45;5.8;kg
dia-es;bebidas isotonicas y energeticas energeticas;DIA bebida energética lata 50 cl;0.65;1.3;cl
carrefour-es;limpieza y hogar cuidado de la ropa detergentes;Detergente líquido Aromaterapia Dixan 50 lavados.;8.9;0.18;ud
dia-es;alimentacion salsas para pastas;GALLO salsa boloñesa tarro 400 gr;1.99;4.8;g
mercadona-es;bodega vino tinto;Vino tinto Porto Tawny Almeida Dias;5.1;6.8;l
carrefour-es;parafarmacia cuidado e higiene facial cremas faciales;Crema facial para piel normal y mixta rellenador de arrugas Hyaluron Filler para el día con FP15 Eucerin 50 ml.;30.0;60.0;ml
mercadona-es;cuidado facial y corporal desodorante;Desodorante legend Deliplus antimanchas;1.7;0.85;ml
carrefour-es;mascotas pajaros pienso para pajaros;Carrefour Comida para Periquitos 1Kg;2.9;2.9;kg
carrefour-es;parafarmacia botiquin higiene y tiras nasales;Tiras nasales clásicas tamaño grande Breathe Right 10 ud.;8.4;0.84;ud
carrefour-es;el mercado frutas pinas kiwis aguacates y tropicales;Yuca 1 Kg aprox;2.25;2.25;kg
mercadona-es;conservas caldos y cremas sopa y caldo;Caldo de pescado Hacendado;2.2;1.1;l
mercadona-es;limpieza y hogar utensilios de limpieza y calzado;Limpiador de calzado grasa de caballo Búfalo;2.2;29.33;L
carrefour-es;perfumeria e higiene cabello acondicionadores;Acondicionador anti rotura para pelos frágil y con tendencia a caerse Full Resist L'Oréal-Elvive 300 ml.;4.0;1.33;ml
mercadona-es;fitoterapia y parafarmacia fitoterapia;Cápsulas dulces sueños Deliplus;3.95;30.38;g
carrefour-es;la despensa conservas sopas y precocinados conservas de vegetales;Espárragos blancos extra 8/12 Carretilla 150 g.;2.3;15.33;kg
dia-es;perfumeria e higiene gel de bano sal y espuma de bano;BONTE gel de ducha aceite de argán nutritivo bote 750 ml;1.89;2.52;ml
carrefour-es;perfumeria e higiene bano e higiene corporal colonias;Agua de perfume Bercamot, Praline, Musk Elio Berhanyer;13.4;13.4;ml
dia-es;alimentacion salsas mayonesa;HELLMANN'S mayonesa frasco 225 ml;1.35;6.0;ml
carrefour-es;la despensa yogures y postres natillas cremas y copas;Postre delicias de toffe Nestlé La Lechera pack de 2 unidades de 125 g.;1.31;5.24;kg
mercadona-es;charcuteria y quesos pate y sobrasada;Foie gras entero de pato Hacendado;6.27;62.7;kg
carrefour-es;bebidas aguas y zumos zumos no refrigerados;Zumo tropical Bifturas pack de 9 briks de 20 cl.;2.85;4.21;ud
dia-es;bebe alimentacion infantil potitos de carne;HERO Baby menestra con jamón y ternera tarrito 235 gr;0.99;4.21;g
carrefour-es;limpieza y hogar menaje menaje desechable;Bandeja Plástico Reutilizable JMG Tris 2 ud - Blanca ;4.25;2.12;ud
carrefour-es;parafarmacia cuidado corporal cuidado intimo;Gel higiene íntima hidratante Lactacyd 250 ml.;9.4;3.76;ml
dia-es;desayuno dulces y pan cafe soluble descafeinado;NESCAFE café soluble descafeinado frasco 100 gr;4.19;41.9;g
mercadona-es;cuidado facial y corporal cuidado e higiene facial;Agua facial de avena dermik Deliplus pieles sensibles;2.98;0.99;ml
carrefour-es;el mercado verduras y hortalizas hortalizas;Judía verde plana Cat 1ª  malla 500 g;1.39;2.78;kg
carrefour-es;la despensa dulce y desayuno infusiones y tes;Infusión frutal de manzana y canela en bolsitas Hornimans 20 ud.;2.2;0.11;ud
dia-es;perfumeria e higiene afeitado maquinillas y hojas de afeitar;BONTE maquinilla de afeitar recargable 5 hojas hombre envase 1 ud;3.41;3.41;ud
carrefour-es;parafarmacia bebe lotes multiproducto;Mochila de paseo bebe rosa Nenuco: Leche hidratante 200 ml, colonia 200 ml, champú extra suevo 200 ml y gel de baño 200 ml;11.6;11.6;ud
dia-es;lacteos y huevos horchatas horchatas;DIA yogur sabores multipack 16 uds;1.99;1.0;g
dia-es;perfumeria e higiene afeitado maquinillas y hojas de afeitar;GILLETTE Fusion proglide maquinilla de afeitar recambio blíster 3 uds;15.99;5.33;ud
dia-es;bebidas refrescos cola;DIA HOLA COLA refresco de cola sin cafeína botella 2 lt;0.5;0.25;ml
carrefour-es;bebidas sidra todas las sidras;Sidra ecológica Maeloc achampanada extra botella 75 cl.;1.99;1.99;ud
carrefour-es;bebidas alcoholes vodka;Vodka Eristoff premium 1 l.;11.6;11.6;l
dia-es;desayuno dulces y pan pan pan aperitivo;DIA DELICIOUS mini tostas con pasas bolsa 125 gr;1.65;13.2;g
dia-es;perfumeria e higiene cuidado del cabello champu;HS champú anticaspa classic bote 270 ml;3.09;11.44;ml
carrefour-es;la despensa aperitivos snacks;Nachos sabor queso Doritos Tex mex 150 g.;1.65;11.0;kg
carrefour-es;perfumeria e higiene bano e higiene corporal colonias;Agua de colonia eternamente rosa Javier Larrainzar 100 ml.;13.4;13.4;ml
carrefour-es;la despensa alimentacion salsas y tomate frito;Mayonesa Hellmann's tarro 825 ml.;2.55;3.09;l
carrefour-es;la despensa aperitivos aceitunas y encurtidos;Aceitunas chupadeo Aperitivo 450 g;2.7;5.4;kg
carrefour-es;bebe perfumeria e higiene bastoncillos algodon y sueros;Spray Nasal Rhinomer Baby Fuerza Extra Suave 115 ml;9.25;8.04;ml
carrefour-es;la despensa dulce y desayuno dulces y golosinas;Caramelos de goma ositos de oro Haribo 100 g.;1.06;10.6;kg
dia-es;mascotas gatos alimento humedo;WHISKAS alimento para gatos junior en gelatina casserole aves bolsa 4 x 85 gr;1.95;5.74;g
mercadona-es;huevos leche y mantequilla leche y bebidas vegetales;Bebida de soja con chocolate Hacendado;1.02;1.02;l
dia-es;perfumeria e higiene higiene bucal cepillos de dientes;ORAL B cabezal de recambio precision clean EB-20 blíster 2 uds;10.49;5.25;ud
mercadona-es;cuidado facial y corporal cuidado e higiene facial;Mascarilla facial peeling de guayaba rosa Montagne Jeunesse;1.5;9.38;ml
carrefour-es;limpieza y hogar bazar jardineria;Mantillo Universal  20 L Carrefour;3.95;0.2;l
carrefour-es;la despensa yogures y postres yogures infantiles;Petit de fresa y plátano en bolsitas squeezy Nestlé Yoco sin gluten pack de 4 unidades de 80 g.;2.1;6.56;kg
mercadona-es;limpieza y hogar menaje y conservacion de alimentos;Molde de papel magdalenas nº8 P&H;0.75;0.02;ud
mercadona-es;aceite especias y salsas otras salsas;Tomate frito sin azúcares añadidos Hacendado;0.94;1.68;kg
dia-es;frescos carne y aves salchichas chorizo morcilla;Chorizo gallego malla 500 gr;3.99;7.98;g
mercadona-es;limpieza y hogar limpieza bano y wc;Limpiador baños desinfectante Bosque Verde;1.5;2.0;l
carrefour-es;perfumeria e higiene bano e higiene corporal colonias;Agua de colonia nº 13 para hombre Caravan 150 ml.;9.7;6.47;ml
carrefour-es;el mercado quesos otros internacionales;Queso cremoso reblochon de Savoie A.O.P. de leche cruda Reflets de France 450 g;7.5;16.67;kg
mercadona-es;bodega licores;Ginebra extra dry gin Seagram's;14.99;21.41;l
carrefour-es;la despensa dulce y desayuno siropes aromas y decoracion;Aroma de vainilla Dr. Oetker 1 ud.;2.05;24.4;g
dia-es;bebidas refrescos te;DIA refresco de té al limón lata 33 cl;0.27;0.82;cl
mercadona-es;marisco y pescado marisco;Tallarimis Pescanova;1.95;7.8;kg
carrefour-es;bebe perfumeria e higiene bastoncillos algodon y sueros;Suero fisiológico bebé Carrefour Baby 40 ud.;5.0;0.12;ud
mercadona-es;marisco y pescado pescado fresco;Boquerón limpio;0.9;4.5;kg
carrefour-es;parafarmacia bebe papillas y galletas;Papilla Infantil Blevit Plus Duplo 8 Cereales Bizcocho Naranja 600 gr;8.9;14.83;kg
carrefour-es;la despensa conservas sopas y precocinados conservas de pescado y marisco;Atún en salsa de tomate Carrefour pack de 3 latas de 52 g.;1.55;9.94;kg
mercadona-es;azucar caramelos y chocolate chocolate;Chocolate con leche Valor almendras enteras;2.55;17.0;kg
carrefour-es;perfumeria e higiene cosmetica unas;Esmalte de uñas perfect stay gel shine 212 satin purple Max Factor 1 ud.;8.05;8.05;ud
carrefour-es;perfumeria e higiene cosmetica labios;Barra de labios 24 h Super Stay nº542 Maybelline 1 ud.;8.95;8.95;ud
mercadona-es;bodega cerveza;Cerveza abadía Tongerlo;4.0;3.03;l
dia-es;bebidas sidra sidra;LADRON DE MANZANAS sidra de manzana botella 25 cl;0.95;3.8;ml
carrefour-es;limpieza y hogar cuidado de la ropa detergentes;Detergente líquido Active Clean Skip 50 lavados.;9.3;0.19;ud
dia-es;frescos carne y aves conejo;Medio conejo troceado bandeja (900 gr aprox.);7.19;7.99;g
carrefour-es;mascotas perros pienso para perros;Pienso de pescado y avena para perro Purina Beyond 3Kg;12.95;4.32;kg
carrefour-es;la despensa cestas y lotes perfumeria para regalar;Estuche Anauk Woman: Colonia 100 ml, Loción Corporal 75 ml y Gel de Baño 75 ml ;9.0;9.0;ud
dia-es;perfumeria e higiene afeitado maquinillas y hojas de afeitar;WILKINSON Sword recambio intuition sensitive care blíster 4 uds;11.99;3.0;ud
carrefour-es;limpieza y hogar papeleria marcadores;8 Fluorescentes Bic Surtidos;5.4;0.68;ud
carrefour-es;la despensa conservas sopas y precocinados croquetas y rebozados;San Jacobos 360 g.;0.93;2.58;kg
mercadona-es;maquillaje bases de maquillaje y corrector;Corrector stick Deliplus 02;4.0;80.0;g
carrefour-es;el mercado charcuteria chorizo lomo y otros;Chorizo ibérico ristra Embutidos Nejosa pieza 700 g aprox;6.6;9.43;kg
carrefour-es;la despensa conservas sopas y precocinados conservas de carne;Pechuga de pollo en aceite de girasol y oliva Carrefour pack de 2 unidades de 42 g.;1.55;18.45;kg
carrefour-es;limpieza y hogar papeleria lapices y accesorios;Pack 2 Gomas de Borrar Nata 612 Milan;1.27;0.64;ud
dia-es;bebidas zumos y nectares zumo;DIA zumo piña manzana uva envase 1 lt;0.69;0.69;ml
carrefour-es;el mercado panaderia bolleria y pasteleria panaderia tradicional;Pan media hogaza de centeno 400 g;2.0;5.0;kg
carrefour-es;la despensa aperitivos frutos secos;Pipa tostada aguasal Carrefour bolsa 250 g;1.15;4.6;kg
mercadona-es;charcuteria y quesos aves y jamon cocido;Pechuga de pavo 0% materia grasa Hacendado al corte;1.8;9.0;kg
carrefour-es;perfumeria e higiene bano e higiene corporal geles de bano;Gel de ducha Coco Natural Honey 650 ml.;1.94;0.3;ml
carrefour-es;la despensa dulce y desayuno cafes;Café intenso en cápsulas Carrefour compatible con Nespresso 10 unidades de 5,2 g.;1.81;34.81;kg
carrefour-es;la despensa dulce y desayuno mermeladas membrillos y compotas;Confitura de frambuesa Hero 345 g.;1.96;5.68;kg
carrefour-es;bebidas vinos todos los vinos;Ramon Bilbao Tinto 2017;8.7;8.7;ud
carrefour-es;bebidas vinos todos los vinos;Arabe Dulce;3.99;5.32;l
dia-es;perfumeria e higiene higiene intima tampones;OB tampón digital super caja 32 uds;5.25;0.16;ud
mercadona-es;aceite especias y salsas mayonesa ketchup y mostaza;Allioli Chovi;0.99;5.21;kg
dia-es;desayuno dulces y pan caramelos y chicles caramelos blandos y golosinas;DIA torcidas regaliz negro bolsa 225 gr;0.99;4.4;g
mercadona-es;carne carne congelada;Chuletas de cordero palo o riñonada congeladas;4.51;12.9;kg
carrefour-es;la despensa conservas sopas y precocinados salteados de verdura arroz y paella;Verdura para paella congelada Carrefour 450 g.;0.75;1.67;kg
mercadona-es;cuidado del cabello champu;Champú Detox Deliplus cabello graso;1.95;0.49;ml
mercadona-es;agua y refrescos refresco de cola;Refresco cola Hacendado Zero azúcar;0.5;0.25;l
dia-es;especial navidad dulces navidad panettones y roscones;Mini panettone de chocolate bolsa 100 gr;0.89;8.9;g
carrefour-es;limpieza y hogar ambientadores absorbeolores;Ambientador Flores Blancas 1 ud.;0.5;3.33;kg
dia-es;alimentacion dieteticos tortitas;ECOCESTA tortitas de espelta bio bolsa 108 gr;1.49;13.8;g
mercadona-es;aceite especias y salsas especias;Molinillo sal marina con hierbas Hacendado;1.6;14.55;kg
mercadona-es;postres y yogures gelatina y otros postres;Tocino de cielo Hacendado;1.08;5.4;kg
mercadona-es;maquillaje bases de maquillaje y corrector;Corrector fluido acción global Deliplus 02;4.0;40.0;ml
carrefour-es;la despensa yogures y postres yogures infantiles;Yogur líquido de fresa y plátano Danonino en bolsitas pack de 4 unidades de 70 g.;1.99;7.11;kg
carrefour-es;parafarmacia botiquin mascarillas;Set la vuelta al cole Hello Kitty niña: Gel higienizante manos 100 ml y mascarilla infantil reutilizable 1 ud.;9.5;9.5;ud
